Cod Depto.,Depto.,Codmunicipio,NUM-Codmunicipio,Municipio,Direcciones Regionales PS ,"Distribución Regiones ComitéPS 
(Res. 3490/25 art2.2.4)",Z_PM_Conv,Z_MPM,Z_PAZ,Z_HOGMON,Z_IRV,Z_TCTOT,Z_AGFAM,Z_TEJEMP,Z_EILPO,Z_SUPINFMULMOD,Z_ICINV,ZCATRUR,Z_FIES,Z_PDESN,Z_ECOS,Z_INDPS,score_raw,score_index,rank,cluster
19.0,CAUCA,19450.0,19450.0,MERCADERES,CAUCA,SUR-OCCIDENTE,1.3110599078341012,0.25892857142857156,2.0,-0.10963081244252325,1.6320582586718093,2.7391304347826115,0.39106064510422983,0.051764705882352775,0.8309935282649857,-0.5720688779301877,0.5699015975845798,1.0000000000000002,0.2232853082162463,1.0,-0.6759654449749534,-1.8350757073300026,0.5923125453370163,0.17287184195052052,256,0
19.0,CAUCA,19075.0,19075.0,BALBOA,CAUCA,SUR-OCCIDENTE,0.9447004608294931,0.28125000000000017,2.0,0.36965809353111106,2.854709530403081,1.695652173913045,-0.8101959619288248,0.009411764705882397,0.8309935282649857,-0.07710898394939479,0.548901398278573,0.0,0.2232853082162463,1.0,-0.2764947228761968,-1.022899345328833,0.5875670634160609,0.17252440645881537,257,0
41.0,HUILA,41357.0,41357.0,ÍQUIRA,HUILA,CENTRO SUR,0.0737327188940093,0.392857142857143,0.0,-0.23362882887146671,1.2457125317825455,4.101449275362324,-0.31062624045186615,0.17647058823529393,0.46586943020641003,0.9322426651590989,0.3054261816565956,1.0000000000000002,-0.5539651466003332,0.0,-0.12546927372118466,-0.02853599304794269,0.5811752077794087,0.17205643343878926,258,0
13.0,BOLÍVAR,13810.0,13810.0,TIQUISIO,BOLÍVAR,CARIBE,0.4930875576036868,1.4375,1.0,0.6807837221628951,1.431203208083906,0.0,-0.03589840843420605,0.056470588235293974,0.3154918253869455,0.6637177561047337,0.7290427376957221,0.0,0.8204296097067337,0.0,0.2158475257024398,0.23783825872267533,0.577942785683089,0.17181977503841178,259,0
52.0,NARIÑO,52215.0,52215.0,CÓRDOBA,NARIÑO,SUR-OCCIDENTE,1.4608294930875576,0.04464285714285714,0.0,0.1448916723221075,0.3208065352809881,1.6521739130434805,0.40584074876238313,-0.09176470588235318,0.9059388934666076,0.8936274531336617,0.5282092354613347,0.0,0.9204622727109818,0.0,1.0730538915389223,-0.24458880674881736,0.576392312597146,0.17170625877431828,260,0
13.0,BOLÍVAR,13549.0,13549.0,PINILLOS,BOLÍVAR,CARIBE,1.2027649769585254,1.1919642857142858,0.0,0.7335706781209332,-0.22798795435970642,0.0,0.24676743771458215,0.42117647058823543,0.3154918253869455,0.2026056651165946,1.0528539487118085,1.0000000000000002,0.8204296097067337,0.0,1.4870341203987751,-0.13102345097247284,0.5762400212522889,0.1716951089229092,261,0
19.0,CAUCA,19821.0,19821.0,TORIBÍO,CAUCA,SUR-OCCIDENTE,1.1267281105990783,0.19196428571428586,2.0,-0.13173112959231137,2.963151075485337,0.0,-0.5638826830707822,0.11764705882352915,0.8309935282649857,0.39609911121979263,-0.18885194216800866,0.0,0.2232853082162463,1.0,0.21085198378807754,-0.027083365355925707,0.5636678491869326,0.170774650504547,262,0
52.0,NARIÑO,52110.0,52110.0,BUESACO,NARIÑO,SUR-OCCIDENTE,0.6036866359447005,-0.07142857142857117,0.0,-0.17279195116872345,-0.08070705552597415,4.594202898550729,-0.042733816445219466,-0.41882352941176504,0.9059388934666076,0.3078755098029158,0.0822896814226106,1.0000000000000002,0.9204622727109818,0.0,0.045080222235227854,0.08234927344632571,0.562729923610472,0.17070598126520137,263,0
5.0,ANTIOQUIA,5495.0,5495.0,NECHÍ,ANTIOQUIA,OCCIDENTE,0.24884792626728106,0.924107142857143,2.0,0.9474672156969046,1.9943240167971468,0.0,0.22877121769392328,-0.07294117647058837,-0.729465887115974,0.5812323886604391,0.5369181727903555,0.0,0.2330297065267568,1.0,0.8402821666639908,-0.32458347176609137,0.5568578453313068,0.17027606320034813,264,0
50.0,META,50577.0,50577.0,PUERTO LLERAS,META,ORINOQUÍA,-0.21658986175115189,0.1205357142857144,2.0,0.25028756257964363,2.122239029704748,0.0,0.6248118086263039,0.002352941176470391,-0.0637804626737325,0.6278631620245151,1.1317725259143296,1.0000000000000002,-0.48827908621675425,1.0,0.09697453314165394,0.4947010560558866,0.556846862477803,0.1702752591022247,265,0
44.0,LA GUAJIRA,44279.0,44279.0,FONSECA,LA GUAJIRA,CARIBE,-0.10138248847926248,-0.21428571428571416,2.0,1.5176796822571328,0.46338224962007946,3.9275362318840625,0.4754506659230681,-1.1905882352941182,0.8156293661493513,0.010538014327910801,-0.6812415992278595,-1.0,2.0475973594765238,1.0,-0.061626530555648824,0.7776881936242567,0.5540961594530897,0.17007386925945533,266,0
85.0,CASANARE,85136.0,85136.0,LA SALINA,CASANARE,ORINOQUÍA,0.04147465437788012,0.32589285714285726,1.0,0.7193308030496672,1.2528778325726282,0.07246376811594313,0.7045532029390529,0.4729411764705882,-0.53413056979359,0.9006148321243977,0.8560789099719999,1.0000000000000002,0.7156100787598901,0.0,0.9700737847661586,0.007531610028760746,0.5448391298461011,0.16939612552619376,267,0
13.0,BOLÍVAR,13490.0,13490.0,NOROSÍ,MAGDALENA MEDIO,NORORIENTE,0.04147465437788012,1.1339285714285716,0.0,1.0227373686143104,2.224409070765286,0.0,-0.004880892924162715,0.36235294117647066,0.3154918253869455,0.09929834320033155,0.9420236160983355,1.0000000000000002,0.8204296097067337,0.0,-0.16107703507006976,0.347143582474593,0.5313005710701252,0.16840491411633898,268,0
19.0,CAUCA,19698.0,19698.0,SANTANDER DE QUILICHAO,CAUCA,SUR-OCCIDENTE,-0.45760368663594475,-0.7589285714285711,2.0,0.18462397051855758,1.6488299522291903,9.260869565217401,-1.2313010212563886,-5.767058823529413,0.8309935282649857,-0.6429863226819598,-1.0617099959873777,-1.0,0.2232853082162463,1.0,-0.26361173348741523,0.7419586066454373,0.5218165049947937,0.16771054814568878,269,0
73.0,TOLIMA,73067.0,73067.0,ATACO,TOLIMA,CENTRO SUR,0.6820276497695855,1.0357142857142858,2.0,0.23543092269963584,1.5008690062002497,0.4057971014492745,-0.1297425321211656,-0.16000000000000034,0.1794567355112193,0.296928019494961,0.38308408460917753,1.0000000000000002,0.05660264741218082,0.0,-0.7601482597740178,0.17357265085456483,0.5210615147174847,0.16765527232279054,270,0
50.0,META,50683.0,50683.0,SAN JUAN DE ARAMA,META,ORINOQUÍA,0.6764976958525346,-0.12946428571428564,1.0,0.06084469013072983,2.8782327773025362,0.0,0.5975996936074972,0.018823529411764794,-0.0637804626737325,0.4006311012203556,0.6591260377827386,1.0000000000000002,-0.48827908621675425,1.0,0.015642684942283127,0.17664766844994448,0.5186112993107435,0.16747588236644795,271,0
